source,target,avg_finished_duration,avg_finished_path_length,avg_rating,failure_rate,avg_unfinished_duration,avg_unfinished_path_length,difficulty_score,shortest_path_length,semantic_distance
Long-billed_Vulture,Niger,237.0,7.0,1.0,0.5,63.0,4.0,0.21,3.0,0.48
Ganges_River,Copper,161.0,7.0,2.0,0.0,,,0.09,3.0,0.42
Ganges_River,Ecuador,278.0,9.67,,0.25,431.0,2.0,0.19,3.0,0.48
Ganges_River,Kookaburra,66.0,5.0,,0.0,,,0.06,3.0,0.44
Ganges_River,Rotterdam,66.0,3.0,,0.0,,,0.04,2.0,0.45
Ganges_River,Bertrand_Russell,145.0,7.0,2.0,0.0,,,0.09,2.0,0.25
Ganges_River,Murray_River,255.0,9.0,,0.0,,,0.13,2.0,0.15
Derby,Cloud,61.0,4.0,,0.0,,,0.05,3.0,0.39
Derby,Earthquake,244.5,12.0,3.0,0.0,,,0.15,3.0,0.4
Derby,René_Descartes,38.0,3.0,,0.0,,,0.03,2.0,0.43
Derby,Robert_Schumann,155.5,11.0,2.5,0.0,,,0.12,2.0,0.47
Derby,Chester_A._Arthur,85.0,4.0,3.0,0.0,,,0.05,3.0,0.43
Derby,Platinum,117.0,7.0,3.0,0.0,,,0.08,3.0,0.42
J._M._W._Turner,Water,58.0,5.0,2.0,0.0,,,0.05,3.0,0.44
J._M._W._Turner,Tunisia,170.67,6.33,1.0,0.0,,,0.09,2.0,0.44
J._M._W._Turner,Sun,62.0,5.0,,0.0,,,0.05,3.0,0.44
J._M._W._Turner,Mass_media,97.5,7.0,,0.0,,,0.08,2.0,0.35
J._M._W._Turner,Adolf_Hitler,17.0,5.0,1.0,0.0,,,0.04,2.0,0.26
J._M._W._Turner,Birth_control,270.0,9.0,2.0,0.0,,,0.13,3.0,0.41
A_Christmas_Carol,Carbon,133.43,6.71,3.33,0.0,,,0.08,3.0,0.46
A_Christmas_Carol,British_Virgin_Islands,70.0,4.0,2.0,0.0,,,0.05,2.0,0.3
A_Christmas_Carol,Liberia,122.0,4.0,3.0,0.0,,,0.06,2.0,0.45
A_Christmas_Carol,Bull_shark,238.5,11.0,3.0,0.0,,,0.14,4.0,0.31
A_Christmas_Carol,Magnetism,56.0,4.0,2.0,0.0,,,0.05,3.0,0.48
A_Christmas_Carol,Phosphorus,112.0,7.0,,0.0,,,0.08,3.0,0.48
A_Christmas_Carol,Sermon_on_the_Mount,226.67,8.0,2.0,0.0,,,0.12,3.0,0.29
A_Christmas_Carol,Poison_gas_in_World_War_I,98.0,4.0,1.0,0.0,,,0.05,3.0,0.28
A_Christmas_Carol,Agamemnon,41.0,3.0,,0.0,,,0.03,2.0,0.5
A_Christmas_Carol,Edward_V_of_England,186.0,6.5,3.5,0.0,,,0.09,3.0,0.3
A_Christmas_Carol,Papua_New_Guinea,112.5,6.0,3.0,0.33,60.0,2.0,0.14,2.0,0.38
A_Christmas_Carol,Walt_Disney,91.0,4.0,1.0,0.0,,,0.05,3.0,0.28
Ozone,Vertebrate,64.0,10.0,1.0,0.0,,,0.1,3.0,0.41
Ozone,Star,1379.0,4.0,1.0,0.0,,,0.34,2.0,0.42
Ozone,Kolkata,57.0,6.0,,0.0,,,0.06,3.0,0.42
Ozone,Bassoon,422.33,17.0,2.0,0.25,64.0,4.0,0.28,4.0,0.43
Ozone,Iraq,77.0,4.0,2.0,0.0,,,0.05,2.0,0.53
Ozone,Geometry,109.67,6.67,2.0,0.0,,,0.08,3.0,0.4
Ozone,Amtrak,212.0,7.0,,0.0,,,0.1,3.0,0.46
Ozone,Venus,25.86,4.14,,0.0,,,0.04,2.0,0.37
Ozone,Cornea,195.33,10.33,2.5,0.0,,,0.13,3.0,0.42
Ozone,Fluorine,62.0,4.0,,0.0,,,0.05,2.0,0.34
Ozone,Heliocentrism,120.0,7.0,2.0,0.0,,,0.08,2.0,0.42
10th_century,Country,15.0,3.0,1.0,0.0,,,0.03,2.0,0.43
10th_century,Soviet_Union,46.0,3.0,3.0,0.0,,,0.03,2.0,0.35
10th_century,Marco_Polo,46.0,5.0,1.0,0.0,,,0.05,3.0,0.35
10th_century,Harlem_Globetrotters,75.0,4.5,2.0,0.0,,,0.05,3.0,0.36
10th_century,11th_century,4.33,2.0,2.33,0.0,,,0.02,1.0,0.05
10th_century,Banknote,48.0,5.0,3.0,0.0,,,0.05,2.0,0.47
10th_century,History_of_democracy,210.0,10.0,,0.0,,,0.13,3.0,0.36
11th_century,Art,53.0,3.0,1.0,0.0,,,0.04,2.0,0.45
11th_century,Education_in_the_United_States,58.0,5.0,,0.0,,,0.05,3.0,0.34
11th_century,Ho_Chi_Minh,89.0,5.0,,0.0,,,0.06,3.0,0.34
11th_century,Dimetrodon,211.0,9.0,,0.0,,,0.12,3.0,0.45
11th_century,Plum,77.0,8.0,1.0,0.0,,,0.08,3.0,0.44
11th_century,Taiwan,68.0,5.0,3.0,0.0,,,0.06,2.0,0.48
11th_century,John_Adams,45.5,5.0,1.5,0.0,,,0.05,3.0,0.36
11th_century,Lhasa,104.0,4.0,,0.0,,,0.06,3.0,0.48
11th_century,Nintendo_Entertainment_System,253.0,17.0,4.0,0.0,,,0.2,3.0,0.36
11th_century,Warsaw,48.0,5.0,2.0,0.0,,,0.05,3.0,0.49
11th_century,Hurricane_Alex_(2004),224.0,7.0,1.0,0.0,,,0.11,4.0,0.42
Battle_of_Amiens,George_W._Bush,30.0,3.0,1.0,0.0,,,0.03,2.0,0.33
Battle_of_Amiens,Microsoft_Windows,45.0,5.0,,0.0,,,0.05,3.0,0.39
Battle_of_Amiens,Swastika,175.0,7.0,,0.0,,,0.1,3.0,0.48
Battle_of_Amiens,Great_Red_Spot,118.0,7.0,2.0,0.0,,,0.08,4.0,0.31
Battle_of_Amiens,Mount_Kilimanjaro,77.0,8.0,,0.0,,,0.08,3.0,0.34
Battle_of_Amiens,Palace_of_Westminster,19.0,3.0,1.0,0.0,,,0.03,2.0,0.24
Battle_of_Amiens,Pete_Sampras,75.5,4.5,2.0,0.0,,,0.05,3.0,0.29
Helicobacter_pylori,Tanzania,68.0,4.0,2.0,0.0,,,0.05,2.0,0.48
Japanese_yen,God,81.0,6.0,3.0,0.5,210.0,5.0,0.17,3.0,0.47
Japanese_yen,Isles_of_Scilly,317.0,6.0,2.0,0.0,,,0.12,3.0,0.25
Japanese_yen,Australia,95.0,4.0,,0.0,,,0.05,2.0,0.43
Japanese_yen,The_Lord_of_the_Rings,25.0,5.0,,0.0,,,0.05,3.0,0.3
Japanese_yen,Beijing,40.0,3.0,,0.0,,,0.03,2.0,0.41
Japanese_yen,Serbia,55.0,4.0,1.0,0.0,,,0.04,2.0,0.49
Japanese_yen,Tony_Blair,53.0,4.0,1.0,0.0,,,0.04,2.0,0.3
Japanese_yen,Tin(II)_chloride,64.0,3.0,2.0,0.0,,,0.04,2.0,0.37
Japanese_yen,Bedbug,235.0,7.0,,0.0,,,0.11,4.0,0.48
Japanese_yen,Cane_Toad,83.0,7.0,,0.0,,,0.08,4.0,0.29
Japanese_yen,Nottingham,13.0,4.0,,0.0,,,0.04,3.0,0.4
Japanese_yen,Wars_of_the_Roses,44.0,4.0,,0.0,,,0.04,3.0,0.24
Japanese_yen,Woodpecker,148.0,11.0,3.0,0.0,,,0.12,3.0,0.45
Slovakia,Superman,270.0,17.0,3.0,0.5,406.0,10.0,0.3,3.0,0.47
Slovakia,Vertebrate,86.5,5.75,1.5,0.0,,,0.07,3.0,0.45
Slovakia,Ocean,59.0,4.0,2.0,0.0,,,0.05,2.0,0.51
Slovakia,Copper,151.0,7.0,3.0,0.0,,,0.09,3.0,0.42
Slovakia,Writing,106.0,6.0,,0.0,,,0.07,3.0,0.49
Slovakia,Music_of_the_Bahamas,705.0,30.0,,0.67,354.0,10.0,0.54,4.0,0.49
Slovakia,London_sewerage_system,182.0,11.0,2.0,0.0,,,0.13,4.0,0.49
Slovakia,Pete_Sampras,160.0,5.0,,0.0,,,0.08,3.0,0.44
Slovakia,Windsor_Castle,211.0,7.0,,0.0,,,0.1,3.0,0.46
Therizinosaurus,Athens,298.17,6.33,2.0,0.0,,,0.12,3.0,0.49
Therizinosaurus,Hippocrates,193.0,8.0,3.0,0.0,,,0.11,3.0,0.46
Bushbuck,Neptune,52.5,5.5,2.0,0.0,,,0.06,4.0,0.43
Bushbuck,Typewriter,296.0,9.0,,0.0,,,0.14,4.0,0.44
Beirut,Niger,121.0,4.0,1.0,0.0,,,0.06,2.0,0.36
Beirut,Vertebrate,183.6,7.6,3.0,0.0,,,0.1,3.0,0.48
Beirut,Fedora_Core,436.0,14.0,,0.0,,,0.21,4.0,0.48
Beirut,Slovenia,57.0,3.0,5.0,0.0,,,0.04,2.0,0.4
Beirut,Bran,253.0,11.0,,0.0,,,0.15,3.0,0.44
Beirut,Galeras,449.0,8.0,,0.0,,,0.17,3.0,0.43
Beirut,Red_giant,52.0,8.0,1.0,0.0,,,0.08,3.0,0.49
Encyclopædia_Britannica,Perl,64.0,5.0,,0.0,,,0.06,3.0,0.5
Thomas_Malthus,Turkey,116.67,5.67,1.0,0.0,,,0.07,2.0,0.45
Thomas_Malthus,Amazon_Rainforest,58.0,6.0,2.0,0.0,,,0.06,3.0,0.35
Thomas_Malthus,Kosovo,157.5,8.0,,0.33,190.0,15.0,0.17,2.0,0.49
Thomas_Malthus,Continental_crust,144.0,9.0,,0.0,,,0.11,3.0,0.34
Thomas_Malthus,Dam,342.0,19.0,,0.0,,,0.23,3.0,0.43
Thomas_Malthus,Scouting,801.0,12.0,,0.0,,,0.28,3.0,0.5
Arthropod,Quark,474.0,5.0,2.0,0.0,,,0.15,3.0,0.44
Istanbul,Film,85.5,4.5,2.5,0.0,,,0.06,2.0,0.41
Istanbul,Niger,105.0,4.0,2.0,0.0,,,0.06,2.0,0.39
Istanbul,Tree,142.17,8.0,3.0,0.0,,,0.1,2.0,0.49
Istanbul,Kakapo,109.0,5.0,,0.0,,,0.07,3.0,0.52
Istanbul,Qur'an,60.0,3.0,1.0,0.0,,,0.04,2.0,0.44
Istanbul,13th_century,69.0,4.0,,0.0,,,0.05,2.0,0.47
Istanbul,Richard_Francis_Burton,301.0,10.0,,0.0,,,0.15,2.0,0.44
Istanbul,J._R._R._Tolkien,58.0,3.0,2.0,0.0,,,0.04,2.0,0.5
Istanbul,Scouting,506.0,12.0,4.0,0.0,,,0.21,3.0,0.48
Istanbul,Children's_rights_movement,200.0,6.0,3.0,0.0,,,0.09,3.0,0.46
Sunol_Water_Temple,Dolphin,180.6,9.2,2.33,0.0,,,0.12,3.0,0.4
Parsnip,Citrus,40.0,3.0,,0.0,,,0.03,2.0,0.38
Parsnip,Mexico,88.0,4.0,1.0,0.0,,,0.05,2.0,0.5
Parsnip,Turkmenistan,128.0,5.0,3.0,0.0,,,0.07,3.0,0.47
Parsnip,Virus,136.0,9.2,2.0,0.0,,,0.11,3.0,0.43
Parsnip,Ocean,28.0,4.0,2.0,0.0,,,0.04,2.0,0.44
Parsnip,Cobalt,67.5,6.0,1.0,0.0,,,0.06,3.0,0.41
Parsnip,Albinism,211.0,9.0,2.0,0.0,,,0.12,4.0,0.47
Hasekura_Tsunenaga,New_York_City,163.0,3.0,2.0,0.0,,,0.06,2.0,0.3
Hasekura_Tsunenaga,Lilongwe,84.33,6.67,1.0,0.0,,,0.07,3.0,0.47
Hasekura_Tsunenaga,Tokyo,14.0,3.0,,0.0,,,0.03,1.0,0.4
Hasekura_Tsunenaga,Battle_of_Gettysburg,97.5,6.5,2.0,0.0,,,0.07,3.0,0.31
Prague,"San_Jose,_California",89.5,6.0,2.0,0.0,,,0.07,3.0,0.42
Prague,Czech_Republic,8.0,2.0,5.0,0.0,,,0.02,1.0,0.41
Prague,Civilization,157.0,5.0,3.0,0.0,,,0.08,3.0,0.42
Prague,Electrical_resistance,137.5,5.5,2.0,0.0,,,0.08,3.0,0.44
Prague,George_Fox,120.0,8.0,,0.5,319.0,4.0,0.19,4.0,0.43
Prague,Minimum_wage,319.0,16.0,,0.67,390.0,11.0,0.34,3.0,0.49
"Boston,_Massachusetts",Anne_Frank,83.0,4.0,1.0,0.0,,,0.05,3.0,0.32
"Boston,_Massachusetts",Sperm_Whale,78.0,6.0,1.0,0.0,,,0.07,4.0,0.36
"Boston,_Massachusetts",Capitalism,25.0,3.0,1.0,0.0,,,0.03,2.0,0.44
"Boston,_Massachusetts",Google,249.0,15.0,2.0,0.5,144.0,4.0,0.28,3.0,0.46
"Boston,_Massachusetts",Lima,63.0,3.0,,0.0,,,0.04,2.0,0.42
"Boston,_Massachusetts",Desert,133.0,10.5,,0.0,,,0.12,2.0,0.42
"Boston,_Massachusetts",Devonian,196.0,6.0,,0.0,,,0.09,3.0,0.48
Tuvalu,Wild_cat,183.33,9.33,2.5,0.4,191.0,4.5,0.2,2.0,0.48
Tuvalu,Buddhism,86.0,6.0,,0.0,,,0.07,2.0,0.4
Tuvalu,Ganesha,82.67,5.67,2.33,0.0,,,0.06,3.0,0.44
Tuvalu,Pokémon_Trading_Card_Game,199.0,23.0,4.0,0.0,,,0.23,4.0,0.46
Tuvalu,Paraguay,38.0,4.0,,0.0,,,0.04,2.0,0.31
Tuvalu,Moldovans,45.0,4.0,1.0,0.0,,,0.04,3.0,0.37
Tuvalu,William_III_of_England,587.0,5.0,,0.0,,,0.17,2.0,0.46
"Bath,_Somerset",River_Severn,36.0,3.0,,0.0,,,0.03,2.0,0.27
"Bath,_Somerset",Joan_of_Arc,199.0,6.0,2.0,0.0,,,0.09,3.0,0.39
"Bath,_Somerset",Wolfgang_Amadeus_Mozart,305.0,5.0,,0.0,,,0.11,2.0,0.3
Lomé,Aberdeen,49.0,5.0,,0.0,,,0.05,3.0,0.37
Lomé,Nicolaus_Copernicus,100.0,6.0,3.0,0.0,,,0.07,3.0,0.48
Amber,Ancient_Greece,59.0,4.0,1.0,0.0,,,0.05,1.0,0.44
Amber,China,85.5,4.5,,0.0,,,0.06,2.0,0.44
Amber,North_America,31.0,3.5,,0.0,,,0.04,1.0,0.47
Amber,Mestizo,21.0,4.0,,0.0,,,0.04,2.0,0.43
Amber,London,56.0,6.0,,0.0,,,0.06,2.0,0.42
Amber,French_language,25.0,3.0,,0.0,,,0.03,2.0,0.49
Amber,Nigeria,58.0,4.0,1.0,0.0,,,0.05,2.0,0.51
Amber,Nuclear_fission,42.0,4.0,1.0,0.0,,,0.04,2.0,0.45
Amber,Indium,40.0,4.0,1.0,0.0,,,0.04,2.0,0.44
Amber,7th_century,29.0,4.0,1.0,0.0,,,0.04,3.0,0.45
Amber,Baboon,75.0,6.0,1.0,0.0,,,0.07,3.0,0.43
Amber,Domesticated_turkey,104.0,5.0,2.0,0.0,,,0.06,3.0,0.49
Amber,Leif_Ericson,92.0,6.0,4.0,0.0,,,0.07,3.0,0.43
Amber,Telephone_exchange,769.0,29.0,4.0,0.0,,,0.41,3.0,0.44
Curium,Vegetable,139.0,6.2,1.0,0.0,,,0.08,3.0,0.45
Curium,Arctic,58.0,4.0,1.0,0.0,,,0.05,3.0,0.44
Curium,Elizabeth_I_of_England,132.0,6.0,,0.0,,,0.08,3.0,0.45
Curium,Watchmen,168.0,7.0,,0.0,,,0.09,4.0,0.45
Curium,Gas_giant,263.0,7.0,3.0,0.0,,,0.12,3.0,0.49
Curium,Monaco_Grand_Prix,213.0,6.0,1.0,0.0,,,0.1,5.0,0.44
Curium,Super_Mario_64,206.5,8.5,2.0,0.0,,,0.12,4.0,0.44
Curium,Thomas_Becket,260.0,11.5,,0.0,,,0.15,3.0,0.44
Curium,"Nashville,_Tennessee",343.0,11.0,,0.0,,,0.17,3.0,0.5
Marie_Curie,Education_in_the_United_States,127.0,7.0,,0.0,,,0.09,2.0,0.28
Marie_Curie,Ocean,31.0,4.0,1.0,0.0,,,0.04,3.0,0.48
Marie_Curie,Bob_Dylan,57.0,4.0,1.0,0.0,,,0.05,3.0,0.27
Marie_Curie,Wood,56.0,7.0,3.0,0.5,126.0,3.0,0.17,3.0,0.45
Marie_Curie,Vancouver,64.0,4.5,2.0,0.0,,,0.05,3.0,0.44
Marie_Curie,Capital,6.33,3.0,1.0,0.25,20.0,3.0,0.08,2.0,0.49
Marie_Curie,Peanut,309.5,7.0,3.0,0.0,,,0.13,3.0,0.46
Marie_Curie,Money,33.0,4.0,1.0,0.0,,,0.04,2.0,0.44
Marie_Curie,Plasma_(physics),26.0,3.0,,0.0,,,0.03,2.0,0.29
Marie_Curie,Adolf_Hitler,71.0,3.0,,0.0,,,0.04,2.0,0.22
Marie_Curie,Henry_V_of_England,208.0,14.5,3.0,0.0,,,0.16,3.0,0.21
Marie_Curie,"Perth,_Western_Australia",62.0,4.0,,0.0,,,0.05,3.0,0.31
Marie_Curie,Crusades,136.0,4.0,2.0,0.0,,,0.06,2.0,0.46
Marie_Curie,Genetic_code,202.0,4.0,1.0,0.0,,,0.08,3.0,0.32
Marie_Curie,Cape_Horn,69.0,4.0,3.0,0.0,,,0.05,3.0,0.26
Marie_Curie,Shining_Path,199.0,9.0,3.0,0.0,,,0.12,3.0,0.33
Marie_Curie,The_Beatles_discography,133.5,8.0,4.0,0.0,,,0.1,4.0,0.32
Population_history_of_American_indigenous_peoples,Battle_of_Britain,38.0,3.0,,0.0,,,0.03,2.0,0.23
Population_history_of_American_indigenous_peoples,Great_Lakes,64.0,3.0,,0.0,,,0.04,2.0,0.32
Population_history_of_American_indigenous_peoples,Hippocrates,70.0,5.0,1.0,0.0,,,0.06,3.0,0.48
Population_history_of_American_indigenous_peoples,Space_Shuttle_Challenger,203.0,6.0,2.0,0.5,45.0,3.0,0.19,4.0,0.24
Population_history_of_American_indigenous_peoples,Sun,17.0,3.0,,0.0,,,0.03,2.0,0.46
Population_history_of_American_indigenous_peoples,Dubai,244.0,6.0,,0.0,,,0.1,3.0,0.45
Population_history_of_American_indigenous_peoples,Ecology,230.0,7.0,3.0,0.0,,,0.11,3.0,0.41
Population_history_of_American_indigenous_peoples,Mercury_(element),88.0,4.0,3.0,0.0,,,0.05,3.0,0.27
Population_history_of_American_indigenous_peoples,Giza_pyramid_complex,116.0,4.0,1.0,0.0,,,0.06,3.0,0.22
Population_history_of_American_indigenous_peoples,Bulgaria,26.0,3.0,1.0,0.0,,,0.03,2.0,0.45
Population_history_of_American_indigenous_peoples,Interpol,140.0,4.0,2.0,0.0,,,0.06,3.0,0.47
Lerwick,Helium,49.5,5.0,,0.0,,,0.05,3.0,0.45
Lerwick,Ottoman_Empire,122.0,5.0,,0.0,,,0.07,3.0,0.48
Lerwick,Beetle,141.0,8.33,3.0,0.0,,,0.1,3.0,0.52
Lerwick,Harry_S._Truman,67.0,4.0,3.0,0.0,,,0.05,3.0,0.47
Lerwick,Marie_Curie,99.0,4.0,1.0,0.0,,,0.05,3.0,0.45
Lerwick,Lake_Titicaca,411.5,9.0,,0.0,,,0.17,3.0,0.44
Yom_Kippur_War,Japan,72.0,3.0,,0.0,,,0.04,2.0,0.46
Yom_Kippur_War,Potato,179.0,4.0,2.0,0.0,,,0.07,3.0,0.44
Yom_Kippur_War,Minoan_civilization,435.5,8.0,4.0,0.0,,,0.16,3.0,0.32
Yom_Kippur_War,Apollo_8,238.0,13.0,4.0,0.0,,,0.16,3.0,0.35
Yom_Kippur_War,Mount_Everest,64.0,4.0,1.0,0.0,,,0.05,3.0,0.34
Yom_Kippur_War,"Columbus,_Ohio",33.0,5.0,,0.0,,,0.05,3.0,0.37
Christmas_Island,Neptune,70.75,4.75,1.67,0.0,,,0.05,3.0,0.51
Christmas_Island,Volcano,78.0,4.5,2.5,0.0,,,0.05,2.0,0.45
Christmas_Island,Lion,66.0,4.0,1.0,0.0,,,0.05,2.0,0.41
Christmas_Island,Polish-Soviet_War,247.0,4.0,2.0,0.0,,,0.09,3.0,0.35
Christmas_Island,Israel,66.0,6.0,1.0,0.0,,,0.06,2.0,0.45
Christmas_Island,Luftwaffe,51.0,3.0,,0.0,,,0.04,2.0,0.51
Christmas_Island,Albania,122.0,5.0,,0.0,,,0.07,2.0,0.48
Christmas_Island,William_Pitt_the_Younger,143.0,8.0,,0.0,,,0.1,3.0,0.28
Still_Game,Citrus,119.0,6.0,2.67,0.0,,,0.08,3.0,0.48
Still_Game,Turkey,44.67,5.33,,0.0,,,0.05,3.0,0.48
Still_Game,Raney_nickel,92.0,6.0,2.0,0.0,,,0.07,4.0,0.29
Still_Game,Andrew_Jackson,39.0,5.0,1.0,0.0,,,0.05,3.0,0.27
Still_Game,Accra,126.0,6.0,,0.0,,,0.08,3.0,0.48
Still_Game,Redwood_National_and_State_Parks,77.0,7.0,2.0,0.0,,,0.07,4.0,0.28
League_of_Nations,South_Africa,187.0,5.0,,0.0,,,0.08,2.0,0.37
League_of_Nations,Education,41.0,4.0,1.0,0.0,,,0.04,2.0,0.39
League_of_Nations,Cold_War,12.0,3.0,1.0,0.0,,,0.03,2.0,0.36
League_of_Nations,List_of_circulating_currencies,150.0,4.0,,0.0,,,0.07,3.0,0.27
League_of_Nations,Islamic_republic,66.0,4.0,1.0,0.0,,,0.05,3.0,0.32
League_of_Nations,Barbara_McClintock,203.0,6.0,,0.0,,,0.09,3.0,0.32
League_of_Nations,Cape_Lion,40.0,4.0,1.0,0.0,,,0.04,3.0,0.34
League_of_Nations,Caracas,126.0,7.0,,0.0,,,0.09,2.0,0.46
League_of_Nations,The_Magic_Flute,197.0,7.0,,0.0,,,0.1,3.0,0.34
League_of_Nations,Ununoctium,82.0,6.0,1.0,0.0,,,0.07,3.0,0.46
African_Brush-tailed_Porcupine,Mississippi_River,85.33,5.33,1.0,0.0,,,0.06,3.0,0.27
Proxima_Centauri,Plutonium,78.0,5.0,1.0,0.0,,,0.06,3.0,0.48
Proxima_Centauri,Vietnam_War,51.0,5.0,2.0,0.0,,,0.05,3.0,0.37
Proxima_Centauri,Multiculturalism,206.0,4.0,2.0,0.0,,,0.08,3.0,0.45
Proxima_Centauri,Toronto,76.0,9.0,3.0,0.0,,,0.09,3.0,0.43
Proxima_Centauri,Mosaic,141.0,6.0,,0.0,,,0.08,3.0,0.48
Proxima_Centauri,Applied_mathematics,93.0,6.75,3.0,0.2,159.0,3.0,0.12,4.0,0.37
Proxima_Centauri,Chlorine,336.0,4.0,5.0,0.0,,,0.11,3.0,0.49
Proxima_Centauri,"Perth,_Western_Australia",58.0,5.0,1.0,0.0,,,0.05,3.0,0.32
Proxima_Centauri,Grand_Canyon,99.0,6.0,,0.0,,,0.07,3.0,0.28
Proxima_Centauri,U2,39.0,6.0,2.0,0.33,197.0,6.0,0.12,3.0,0.5
Proxima_Centauri,Andes,124.0,7.0,2.0,0.0,,,0.08,3.0,0.44
Proxima_Centauri,Mango,92.5,5.5,,0.0,,,0.07,3.0,0.46
Proxima_Centauri,"Trinity_College,_Cambridge",144.0,6.0,3.0,0.0,,,0.08,3.0,0.33
Cymbopogon,Thailand,3.0,2.0,,0.5,34.0,2.0,0.12,1.0,0.38
Cymbopogon,Spanish_language,92.0,6.0,,0.0,,,0.07,2.0,0.47
Cymbopogon,Fourteenth_Amendment_to_the_United_States_Constitution,81.0,7.0,,0.0,,,0.08,4.0,0.45
Insulin,Christianity,38.0,4.0,2.0,0.0,,,0.04,2.0,0.43
Insulin,Basketball,148.0,8.0,2.0,0.0,,,0.1,2.0,0.37
Insulin,Czech_Republic,44.0,3.0,,0.0,,,0.03,2.0,0.49
Insulin,Cerium,102.0,4.0,2.0,0.0,,,0.06,3.0,0.46
Insulin,Crust_(geology),129.0,5.0,,0.0,,,0.07,3.0,0.47
Insulin,Vanilla,91.0,5.0,,0.0,,,0.06,2.0,0.41
Insulin,Existentialism,202.0,6.0,3.0,0.0,,,0.09,3.0,0.42
Amazon_Basin,Southern_Africa,136.0,7.0,,0.0,,,0.09,3.0,0.31
Amazon_Basin,Dubai,87.0,7.0,,0.0,,,0.08,3.0,0.48
Amazon_Basin,The_Holocaust,37.0,3.0,1.0,0.0,,,0.03,2.0,0.39
Amazon_Basin,Swastika,181.0,6.0,2.0,0.0,,,0.09,3.0,0.47
Amazon_Basin,Toronto,39.5,4.0,1.0,0.0,,,0.04,2.0,0.46
Amazon_Basin,Clarinet,95.0,4.0,,0.0,,,0.05,3.0,0.44
Amazon_Basin,Apricot,179.0,9.67,3.67,0.0,,,0.12,3.0,0.45
Amazon_Basin,Tiger_Woods,899.0,26.0,,0.5,83.0,3.0,0.51,4.0,0.23
Amazon_Basin,Allah,87.0,6.0,,0.0,,,0.07,3.0,0.47
Amazon_Basin,Atonality,92.0,8.0,4.0,0.0,,,0.09,2.0,0.45
Amazon_Basin,Chicago_Bears,128.0,8.33,3.0,0.5,192.33,7.33,0.2,3.0,0.32
Amazon_Basin,Claudius,163.0,10.0,,0.0,,,0.12,3.0,0.48
Amazon_Basin,Mark_Antony,74.0,5.0,3.0,0.0,,,0.06,3.0,0.33
Amazon_Basin,Protactinium,247.0,8.0,1.0,0.0,,,0.12,4.0,0.47
SimCity,Force,23.0,6.0,,0.0,,,0.05,3.0,0.47
SimCity,Barium,146.43,8.71,3.0,0.0,,,0.1,3.0,0.51
SimCity,Quantum_mechanics,164.0,5.67,2.5,0.0,,,0.08,3.0,0.45
SimCity,Venus,143.0,5.67,2.33,0.0,,,0.08,3.0,0.45
Germanium,Diamond,38.0,3.0,2.0,0.0,,,0.03,1.0,0.36
Germanium,Mississippi_River,63.0,4.0,,0.0,,,0.05,3.0,0.49
Germanium,Pyramid,270.33,11.33,2.5,0.0,,,0.15,3.0,0.44
Germanium,Dune,41.0,4.0,1.0,0.0,,,0.04,3.0,0.43
Germanium,Manifest_Destiny,63.0,4.0,1.0,0.0,,,0.05,3.0,0.46
Germanium,Avalanche,59.5,6.0,1.0,0.0,,,0.06,3.0,0.41
Elementary_algebra,Plutonium,140.75,8.0,3.5,0.0,,,0.1,4.0,0.45
Elementary_algebra,Old_English_language,59.0,5.0,1.0,0.0,,,0.05,3.0,0.26
Elementary_algebra,Maldives,90.5,8.0,3.0,0.0,,,0.09,3.0,0.45
Elementary_algebra,Euphrates,40.0,4.0,2.0,0.0,,,0.04,3.0,0.45
Elementary_algebra,Parliament_of_Canada,132.0,7.0,2.0,0.0,,,0.09,3.0,0.25
Elementary_algebra,Pelagic_zone,209.0,12.0,3.0,0.0,,,0.14,4.0,0.27
British_English,Amazon_River,158.5,5.75,1.33,0.0,,,0.08,3.0,0.26
British_English,Formic_acid,234.0,9.0,3.0,0.67,342.5,9.0,0.26,4.0,0.34
British_English,Summer,151.25,5.5,,0.0,,,0.08,2.0,0.44
British_English,Turquoise,721.0,15.0,4.0,0.0,,,0.28,3.0,0.43
British_English,Jan_Mayen,45.0,5.0,,0.0,,,0.05,3.0,0.36
British_English,Alfred_Hitchcock,199.0,15.0,2.0,0.0,,,0.17,3.0,0.31
British_English,Beirut,124.33,5.67,2.0,0.0,,,0.07,3.0,0.43
British_English,Anthony_van_Dyck,225.0,9.0,,0.0,,,0.12,3.0,0.33
British_English,Lyon,96.0,4.0,,0.0,,,0.05,3.0,0.47
Sardar_Vallabhbhai_Patel,Aluminium_chloride,344.0,9.0,3.0,0.0,,,0.15,3.0,0.34
Sardar_Vallabhbhai_Patel,Music,108.29,7.29,3.67,0.0,,,0.08,3.0,0.48
Sardar_Vallabhbhai_Patel,Barn_Owl,137.0,8.0,,0.0,,,0.1,4.0,0.33
Sardar_Vallabhbhai_Patel,Gmail,214.0,8.67,4.0,0.0,,,0.12,4.0,0.45
Sardar_Vallabhbhai_Patel,Politics_of_the_United_Kingdom,142.0,8.0,,0.0,,,0.1,2.0,0.31
Sardar_Vallabhbhai_Patel,American_football,55.0,5.0,3.0,0.0,,,0.05,3.0,0.39
Sardar_Vallabhbhai_Patel,Neon,167.0,15.0,,0.0,,,0.16,3.0,0.46
